sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label,time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), , conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12)
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:49.201260,2022-09-16 11:21:49.607653,1663320109.20126,1663320109.607653,429.690923,430.097316,0.406394,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24390.135,18366.421,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0202881455421447,0.0290068558284214,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.194,0.2,0.0,0.0,0.018448,0.028806,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:49.523838,2022-09-16 11:21:50.023449,1663320109.523838,1663320110.023449,430.013501,430.513112,0.499612,7.0,12.0,455.0,696.0,65.0,64.0,65.0,52.0,65.0,58.0,7285.655,11144.65,91.0,72.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0832628409067789,0.0454132773659446,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.489,0.0,0.0,0.000505,0.044938,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
02:42:c0:a8:00:0c,02:42:c0:a8:00:17,02:42:c0:a8:00:0c,02:42:c0:a8:00:17,,,ARP,2022-09-16 11:21:15.141775,2022-09-16 11:21:15.141810,1663320075.141775,1663320075.14181,395.631438,395.631473,3.6e-05,2.0,2.0,84.0,84.0,42.0,42.0,42.0,42.0,42.0,42.0,18642053.394,18642053.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504753112792969e-05,2.5987625122070312e-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:49.801759,2022-09-16 11:21:50.214918,1663320109.801759,1663320110.214918,430.291422,430.704581,0.41316,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,22983.838,18065.645,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0217087896246659,0.0295012848717825,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.213,0.203,0.0,0.0,0.023689,0.029001,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:49.573255,2022-09-16 11:21:50.029656,1663320109.573255,1663320110.029656,430.062918,430.519319,0.456402,5.0,11.0,325.0,632.0,65.0,64.0,65.0,52.0,65.0,57.455,5696.734,11077.956,65.0,60.0,13.0,12.0,13.0,0.0,13.0,5.455,0.0007677674293518,0.0456400871276855,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000387,0.000215,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:50.401341,2022-09-16 11:21:50.819057,1663320110.401341,1663320110.819057,430.891004,431.30872,0.417717,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,23728.982,17868.556,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0208593010902404,0.0298153672899518,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.203,0.2,0.0,0.0,0.020916,0.028872,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:50.023876,2022-09-16 11:21:50.520555,1663320110.023876,1663320110.520555,430.513539,431.010218,0.49668,13.0,26.0,845.0,1508.0,65.0,64.0,65.0,52.0,65.0,58.0,13610.371,24289.278,169.0,156.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0413673321406046,0.0198671627044677,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.488,0.0,0.0,0.000302,0.019738,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:51.009630,2022-09-16 11:21:51.013984,1663320111.00963,1663320111.013984,431.499293,431.503647,0.004355,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,955223.861,1704707.197,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0005864415849958,0.0002902666727701,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000233,0.000193,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:50.520919,2022-09-16 11:21:51.017899,1663320110.520919,1663320111.017899,431.010582,431.507562,0.496981,10.0,20.0,650.0,1160.0,65.0,64.0,65.0,52.0,65.0,58.0,10463.178,18672.748,130.0,120.0,13.0,12.0,13.0,0.0,13.0,6.0,0.055116679933336,0.026156839571501,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000301,0.026018,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:51.004043,2022-09-16 11:21:51.448687,1663320111.004043,1663320111.448687,431.493706,431.93835,0.444645,19.0,15.0,1135.0,933.0,65.0,65.0,52.0,52.0,59.737,62.2,20420.786,16786.426,147.0,153.0,13.0,13.0,0.0,0.0,7.737,10.2,0.0247024430168999,0.0286812782287597,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.632,0.8,0.0,0.0,0.0,0.0,503.105,506.2,0.0,0.0,0.193,0.198,0.0,0.0,0.027612,0.028254,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:51.512381,2022-09-16 11:21:51.560776,1663320111.512381,1663320111.560776,432.002044,432.050439,0.048396,8.0,10.0,520.0,616.0,65.0,64.0,65.0,52.0,65.0,61.6,85957.662,101826.769,104.0,96.0,13.0,12.0,13.0,0.0,13.0,9.6,0.0008962835584368,0.0053772131601969,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.041,0.0,0.0,0.000455,0.004986,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:51.519871,2022-09-16 11:21:51.523264,1663320111.519871,1663320111.523264,432.009534,432.012927,0.003394,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,766072.466,1367144.708,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0007460117340087,0.000376992755466,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000303,0.000234,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:51.601073,2022-09-16 11:21:52.018386,1663320111.601073,1663320112.018386,432.090736,432.508049,0.417314,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,23751.907,17885.819,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0208342909812927,0.0297351394380841,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.199,0.203,0.0,0.0,0.020664,0.028893,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:52.012416,2022-09-16 11:21:52.511686,1663320112.012416,1663320112.511686,432.502079,433.001349,0.499271,8.0,17.0,520.0,992.0,65.0,64.0,65.0,52.0,65.0,58.353,8332.145,15895.169,104.0,108.0,13.0,12.0,13.0,0.0,13.0,6.353,0.0027014187404087,0.0312043875455856,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.005,0.475,0.0,0.0,0.001509,0.030493,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:52.201461,2022-09-16 11:21:52.613783,1663320112.201461,1663320112.613783,432.691124,433.103446,0.412323,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,23030.499,18102.322,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0215648851896587,0.0294402837753295,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.208,0.2,0.0,0.0,0.023664,0.028993,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:52.512481,2022-09-16 11:21:53.012161,1663320112.512481,1663320113.012161,433.002144,433.501824,0.499681,9.0,14.0,585.0,824.0,65.0,64.0,65.0,52.0,65.0,58.857,9365.975,13192.416,117.0,96.0,13.0,12.0,13.0,0.0,13.0,6.857,0.0624306201934814,0.0384199986091026,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.002,0.489,0.0,0.0,0.000707,0.038358,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:52.037021,2022-09-16 11:21:52.525164,1663320112.037021,1663320112.525164,432.526684,433.014827,0.488144,10.0,17.0,650.0,1004.0,65.0,64.0,65.0,52.0,65.0,59.059,10652.595,16454.162,130.0,120.0,13.0,12.0,13.0,0.0,13.0,7.059,0.0541689925723605,0.0305089354515075,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.588,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.482,0.0,0.0,0.000368,0.033053,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:52.801724,2022-09-16 11:21:53.211631,1663320112.801724,1663320113.211631,433.291387,433.701294,0.409908,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24181.03,18208.959,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0204649567604064,0.0292685031890869,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.198,0.199,0.0,0.0,0.020116,0.029798,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:53.013469,2022-09-16 11:21:53.513260,1663320113.013469,1663320113.51326,433.503132,434.002923,0.499792,7.0,15.0,455.0,876.0,65.0,64.0,65.0,52.0,65.0,58.4,7283.031,14021.836,91.0,96.0,13.0,12.0,13.0,0.0,13.0,6.4,0.0009189844131469,0.0356993504932948,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.494,0.0,0.0,0.000317,0.035561,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:53.019678,2022-09-16 11:21:53.519395,1663320113.019678,1663320113.519395,433.509341,434.009058,0.499718,6.0,12.0,390.0,696.0,65.0,64.0,65.0,52.0,65.0,58.0,6243.521,11142.284,78.0,72.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0997635841369628,0.0454288179224187,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.006,0.484,0.0,0.0,0.001909,0.044432,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:53.401194,2022-09-16 11:21:53.820293,1663320113.401194,1663320113.820293,433.890857,434.309956,0.4191,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,23650.688,17809.598,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0209268927574157,0.0299198457172938,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.209,0.2,0.0,0.0,0.02266,0.029535,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:53.513682,2022-09-16 11:21:54.013640,1663320113.513682,1663320114.01364,434.003345,434.503303,0.499959,11.0,21.0,715.0,1212.0,65.0,64.0,65.0,52.0,65.0,57.714,11440.937,19393.589,143.0,120.0,13.0,12.0,13.0,0.0,13.0,5.714,0.0499937057495117,0.0249961018562316,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.476,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.493,0.0,0.0,0.000314,0.023677,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:53.519726,2022-09-16 11:21:54.019473,1663320113.519726,1663320114.019473,434.009389,434.509136,0.499748,7.0,15.0,455.0,876.0,65.0,64.0,65.0,52.0,65.0,58.4,7283.67,14023.067,91.0,96.0,13.0,12.0,13.0,0.0,13.0,6.4,0.0831988255182902,0.0356962169919695,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000262,0.035585,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:54.013984,2022-09-16 11:21:54.513561,1663320114.013984,1663320114.513561,434.503647,435.003224,0.499578,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,8327.027,14860.541,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0713394028799874,0.0333051363627115,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.495,0.0,0.0,0.00027,0.033182,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:54.021329,2022-09-16 11:21:54.521063,1663320114.021329,1663320114.521063,434.510992,435.010726,0.499735,5.0,9.0,325.0,516.0,65.0,64.0,65.0,52.0,65.0,57.333,5202.756,8260.375,65.0,48.0,13.0,12.0,13.0,0.0,13.0,5.333,0.124905526638031,0.0624611377716064,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000373,0.060039,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:54.001558,2022-09-16 11:21:54.410740,1663320114.001558,1663320114.41074,434.491221,434.900403,0.409183,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24223.89,18241.234,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0203234910964965,0.0292013542992728,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.204,0.199,0.0,0.0,0.020779,0.028196,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:54.514091,2022-09-16 11:21:54.517789,1663320114.514091,1663320114.517789,435.003754,435.007452,0.003699,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,702916.967,1254436.433,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0008442997932434,0.0004108746846516,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000319,0.00027,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:54.521457,2022-09-16 11:21:54.522360,1663320114.521457,1663320114.52236,435.01112,435.012023,0.000904,2.0,4.0,130.0,232.0,65.0,64.0,65.0,52.0,65.0,58.0,1150277.599,2052803.1,26.0,24.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0006089210510253,0.0003010431925455,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000234,0.000158,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:54.601874,2022-09-16 11:21:55.017339,1663320114.601874,1663320115.017339,435.091537,435.507002,0.415466,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,22856.269,17965.374,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0218334197998046,0.0295639889580862,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.196,0.2,0.0,0.0,0.024511,0.028898,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:55.015392,2022-09-16 11:21:55.064903,1663320115.015392,1663320115.064903,435.505055,435.554566,0.049512,8.0,11.0,520.0,668.0,65.0,64.0,65.0,52.0,65.0,60.727,84020.111,107933.527,104.0,96.0,13.0,12.0,13.0,0.0,13.0,8.727,0.0009491443634033,0.0049510955810546,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000407,0.004636,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:55.022740,2022-09-16 11:21:55.026541,1663320115.02274,1663320115.026541,435.512403,435.516204,0.003802,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,683831.287,1220375.835,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0007407665252685,0.0004223452674018,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000384,0.000226,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:55.203814,2022-09-16 11:21:55.614889,1663320115.203814,1663320115.614889,435.693477,436.104552,0.411076,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,24112.337,18157.232,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0205537438392639,0.0292829956327165,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.205,0.198,0.0,0.0,0.020473,0.028232,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2022-09-16 11:21:55.515405,2022-09-16 11:21:55.525226,1663320115.515405,1663320115.525226,436.005068,436.014889,0.009822,8.0,16.0,520.0,928.0,65.0,64.0,65.0,52.0,65.0,58.0,423531.382,755840.62,104.0,96.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0013161386762346,0.0006547451019287,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000644,0.000343,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2022-09-16 11:21:55.525596,2022-09-16 11:21:55.529395,1663320115.525596,1663320115.529395,436.015259,436.019058,0.0038,5.0,10.0,325.0,580.0,65.0,64.0,65.0,52.0,65.0,58.0,684174.507,1220988.35,65.0,60.0,13.0,12.0,13.0,0.0,13.0,6.0,0.0007950067520141,0.0004221333397759,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000364,0.000253,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:55.801662,2022-09-16 11:21:56.216333,1663320115.801662,1663320116.216333,436.291325,436.705996,0.414672,20.0,15.0,1187.0,933.0,65.0,65.0,52.0,52.0,59.35,62.2,22900.03,17999.771,147.0,153.0,13.0,13.0,0.0,0.0,7.35,10.2,0.0217936289937872,0.0296157939093453,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.222,0.199,0.0,0.0,0.023586,0.029267,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2022-09-16 11:21:56.400926,2022-09-16 11:21:56.819680,1663320116.400926,1663320116.81968,436.890589,437.309343,0.418755,21.0,15.0,1239.0,933.0,65.0,65.0,52.0,52.0,59.0,62.2,23670.173,17824.271,147.0,153.0,13.0,13.0,0.0,0.0,7.0,10.2,0.0209059953689575,0.0299029179981776,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.206,0.2,0.0,0.0,0.020606,0.028944,0.0,Normal,0.0,Normal,,,,,,,,,,,,,,,,,,
